,times,p_values,stat_values
0,0.004848957061767578,0.5344842635085628,-0.08654715426301866
1,0.003534078598022461,0.9390476828767089,-1.5468283824324711
2,0.0036079883575439453,0.9460130213712054,-1.607366669023775
3,0.0033490657806396484,0.8555623303610437,-1.0605920451029798
4,0.0035669803619384766,0.4815646414507696,0.046227049789374426
5,0.0036950111389160156,0.10322596664404238,1.2633819902747234
6,0.0031960010528564453,0.027369631820665652,1.9209400676505586
7,0.0032019615173339844,0.8540326652347571,-1.0538869691794306
8,0.0037240982055664062,0.21506829883766232,0.7889579263532119
9,0.0033829212188720703,0.43033481700039244,0.17552181112916815
10,0.004128932952880859,0.9110849296557529,-1.3474661736644464
11,0.00398707389831543,0.5692622197882983,-0.17449614463592414
12,0.0031609535217285156,0.9998950216536815,-3.706725019995708
13,0.0036690235137939453,0.6656645375539435,-0.42797279809816924
14,0.0032570362091064453,0.7728132073885292,-0.7481435347501971
15,0.003526926040649414,0.23055090501693187,0.7370337753070776
16,0.00416111946105957,0.16382649045371755,0.9788522652891828
17,0.003476858139038086,0.909040077866273,-1.334867109444097
18,0.003480672836303711,0.2872131147069398,0.5615447549120552
19,0.0033330917358398438,0.8214519100658406,-0.9209123698179086
20,0.0034990310668945312,0.9585507043113074,-1.7341098656224307
21,0.0032978057861328125,0.6528170769485004,-0.39293722591842545
22,0.0036611557006835938,0.012296469558041867,2.247737408771648
23,0.0033309459686279297,0.9114993744746549,-1.350045928342673
24,0.0033960342407226562,0.5958056011326269,-0.24250511009007786
25,0.003681659698486328,0.6904959157557251,-0.497256520639596
26,0.003107786178588867,0.8150627747825134,-0.8967085624580217
27,0.003119945526123047,0.24984138700601832,0.6749889679470793
28,0.003350973129272461,0.08806610705728546,1.3527603167082904
29,0.00350189208984375,0.9764483879246143,-1.9853708726537842
30,0.0035529136657714844,0.66260349428924,-0.4195790282328289
31,0.0033111572265625,0.10830489972465884,1.2355932380657286
32,0.003935098648071289,0.2634614926972807,0.6327100811166436
33,0.0035238265991210938,0.21022866647208083,0.8056280743747076
34,0.0033681392669677734,0.3765649185830211,0.31451511660649056
35,0.0032410621643066406,0.6987875692018436,-0.5209166134043677
36,0.0035517215728759766,0.8989783858054708,-1.275751920575859
37,0.0035021305084228516,0.6024432172974394,-0.2596761834734989
38,0.0030829906463623047,0.15147867621259514,1.0301121710812025
39,0.0037543773651123047,0.9196081516321291,-1.4024406667742655
40,0.003289937973022461,0.9758024638415608,-1.9738827880667291
41,0.0035550594329833984,0.9547778357863114,-1.6930585217307617
42,0.003638029098510742,0.5937235312327254,-0.23713386950605445
43,0.003599882125854492,0.2526418274228104,0.6661994024254142
44,0.0037610530853271484,0.642669346153979,-0.3656030381932311
45,0.003550291061401367,0.7636512825849355,-0.7180970729554697
46,0.003548860549926758,0.17092948731686053,0.9504985808905716
47,0.0036859512329101562,0.9450920224941707,-1.5990209168888834
48,0.003103017807006836,0.4017994652843555,0.24869213828109954
49,0.0032508373260498047,0.9629863787107167,-1.7864449530980007
50,0.003531932830810547,0.9693956869873719,-1.8719853811653409
51,0.0032198429107666016,0.9878572160750418,-2.252581195988234
52,0.003202676773071289,0.7692308576839473,-0.7363162081344929
53,0.00407099723815918,0.4797777006298919,0.050711514440051876
54,0.0031769275665283203,0.2705565354341042,0.6111306791924523
55,0.0032677650451660156,0.037211499986501306,1.7840040936419432
56,0.004480123519897461,0.8104831482760675,-0.8796781240434975
57,0.004858970642089844,0.6840098484962261,-0.47894142056219197
58,0.004879951477050781,0.8302741143235723,-0.9552490401417728
59,0.0043871402740478516,0.37233066859183317,0.3256867934940784
60,0.004105806350708008,0.17867109541869208,0.920441307497993
61,0.0041921138763427734,0.49839971871687694,0.004011321069104842
62,0.0037059783935546875,0.07130782301633731,1.466119823644041
63,0.022293806076049805,0.5979502311270171,-0.24804506693112105
64,0.09981298446655273,0.43971776673202134,0.1516848162522383
65,0.003705263137817383,0.06578497833973385,1.5079397158194385
66,0.0042269229888916016,0.8876549326975255,-1.214150825274793
67,0.02528095245361328,0.06251846718119702,1.5339704023610303
68,0.003420114517211914,0.9203400511100012,-1.4073625919242987
69,0.0033500194549560547,0.9600940011476405,-1.7517779468150505
70,0.0031948089599609375,0.2319908990081252,0.7323060327090696
71,0.003715038299560547,0.47258049804563795,0.06878470098044574
72,0.0033409595489501953,0.7917524296166001,-0.8125168171613422
73,0.0032439231872558594,0.9888108056295356,-2.283883327338326
74,0.0038340091705322266,0.8409877907474007,-0.9985258860578583
75,0.0032150745391845703,0.5216308375070375,-0.05424706302755498
76,0.0034711360931396484,0.8950316833313703,-1.2537396990273082
77,0.004178047180175781,0.26624311702415726,0.6242152484232346
78,0.004178047180175781,0.7862353362597665,-0.7934265838523403
79,0.003535032272338867,0.7087714999566513,-0.5497993564905155
80,0.0034301280975341797,0.7895387545993153,-0.8048218502227847
81,0.003381967544555664,0.7241752078325487,-0.595290082067252
82,0.0032629966735839844,0.81960381891595,-0.913856293298365
83,0.0034720897674560547,0.964793587022126,-1.8092457950012264
84,0.0031349658966064453,0.6423251670896217,-0.364680835593503
85,0.0035240650177001953,0.09268351947343922,1.3244096273435297
86,0.003690958023071289,0.22708198901778487,0.7484911221034308
87,0.003520965576171875,0.8510342766947532,-1.0408795656866254
88,0.003910064697265625,0.45328878837265196,0.11735647101282393
89,0.003426074981689453,0.21649683796283614,0.7840791377919317
90,0.0040819644927978516,0.9396816349984065,-1.5521065541891983
91,0.003320932388305664,0.35923372491610084,0.36050776635651044
92,0.003643035888671875,0.4053555984749285,0.23950864090323493
93,0.0037298202514648438,0.124412848856569,1.1532063501393526
94,0.003283977508544922,0.0468081392713664,1.676622732878276
95,0.0034911632537841797,0.6107495712396565,-0.2812732086889102
96,0.003677845001220703,0.6263909949535598,-0.3223097993938191
97,0.004446983337402344,0.3017493970781686,0.5193756703066501
98,0.003287076950073242,0.7080776096552993,-0.5477773676789225
99,0.0037512779235839844,0.9921955112167206,-2.417932370700479
100,0.0032110214233398438,0.4425519405715439,0.14450224837027123
101,0.0032291412353515625,0.06615908913326396,1.5050229430326034
102,0.003289937973022461,0.8861404228269385,-1.2062550741303795
103,0.003668069839477539,0.2315735924229938,0.7336744321951544
104,0.0037407875061035156,0.23029603589454917,0.7378722691132119
105,0.0031762123107910156,0.18265636995245327,0.9052881739262407
106,0.003566741943359375,0.1535317393483846,1.0214031391312175
107,0.0037522315979003906,0.4536439447535773,0.11646012138793593
108,0.003304004669189453,0.6474469053521561,-0.3784367267324499
109,0.003306865692138672,0.5268829894559778,-0.06743674046254872
110,0.003750324249267578,0.40253388197411055,0.24679385819857538
111,0.0038509368896484375,0.12836923037272707,1.1341337207814206
112,0.0032901763916015625,0.7225746714326954,-0.5905072044618513
113,0.0032138824462890625,0.04340140637231371,1.7125095144301385
114,0.003242969512939453,0.8178978951791792,-0.9073831635663706
115,0.003400087356567383,0.8252655564039204,-0.9356199732172868
116,0.0034449100494384766,0.03953522411439381,1.756105195162331
117,0.0034780502319335938,0.08001659118132831,1.4049599688532863
118,0.004393339157104492,0.5532318382926231,-0.13383086067524896
119,0.005056142807006836,0.32600032894990427,0.45098458661323654
120,0.004313945770263672,0.9361309101144877,-1.5230820471366704
121,0.003186941146850586,0.34029965616286106,0.4116454514389909
122,0.0039021968841552734,0.8488554647482565,-1.0315369915943393
123,0.003609180450439453,0.6841827413214043,-0.47942752296869046
124,0.003428936004638672,0.728510678711884,-0.6083148971056296
125,0.0032410621643066406,0.03227372532136075,1.8483795799306908
126,0.0033349990844726562,0.18616383647912316,0.8921217595644987
127,0.004109859466552734,0.43210911118870265,0.17100704971795935
