,times,p_values,stat_values
0,0.044622182846069336,0.8376989088093914,-0.9850445624224287
1,0.04051995277404785,0.3598289132951705,0.3589161379466368
2,0.040239810943603516,0.03160830799038972,1.8576648996793292
3,0.03928089141845703,0.9928507514718055,-2.449675600136271
4,0.049569129943847656,0.8318527943124724,-0.9615127628514656
5,0.04101371765136719,0.41391606936901204,0.2174827629138442
6,0.041584014892578125,0.1591310576243301,0.9980355606697557
7,0.0401921272277832,0.8892402661934868,-1.222497714598593
8,0.039697885513305664,0.40435513792130684,0.24209019459084322
9,0.03901791572570801,0.9052393667707751,-1.3119966452943561
10,0.03753781318664551,0.29390999843422505,0.5419978356720733
11,0.03873395919799805,0.6780218002542961,-0.4621742053531416
12,0.03817605972290039,0.8716109354086149,-1.1340391429402357
13,0.0392608642578125,0.5638379709843074,-0.1607071496451935
14,0.038450002670288086,0.4115552957996288,0.22354599275313888
15,0.03870797157287598,0.0974297328304734,1.296336828392257
16,0.03829503059387207,0.4127816296235113,0.22039535937700616
17,0.03805899620056152,0.5018536017480839,-0.004646307269144418
18,0.03836393356323242,0.6873165705811347,-0.48825835005431156
19,0.03698301315307617,0.7296834625251515,-0.61185593976515
20,0.0378420352935791,0.9932518347660996,-2.470396666721873
21,0.036559104919433594,0.23469759410988011,0.723463471693722
22,0.05270099639892578,0.25077067309642664,0.6720665249541485
23,0.048108816146850586,0.8061379033118821,-0.8637519051246938
24,0.03724503517150879,0.19103174426171377,0.8741005674203886
25,0.051419973373413086,0.5518144552469816,-0.13024690030449218
26,0.03853607177734375,0.21785597213939134,0.7794546460168581
27,0.03929710388183594,0.5296581611661774,-0.07441059615382944
28,0.04165196418762207,0.2508092842430456,0.6719452239021676
29,0.03972315788269043,0.4648519360880007,0.08821741995151088
30,0.03892087936401367,0.921781168949583,-1.417154839313024
31,0.03765511512756348,0.34921414512600535,0.3874429798417335
32,0.03893923759460449,0.8660633450377306,-1.1079733860387249
33,0.03987288475036621,0.15726827247549302,1.005748544541927
34,0.038288116455078125,0.5385991097828934,-0.09690507257843212
35,0.040258169174194336,0.8627579512200172,-1.092794362131135
36,0.03905773162841797,0.6331208584121292,-0.34013046113553486
37,0.03793787956237793,0.867301165535411,-1.1137238624975898
38,0.04068303108215332,0.9815170082987462,-2.086139557172383
39,0.03829312324523926,0.7377578652129202,-0.6364482977882033
40,0.04768013954162598,0.1682739865859182,0.9610083425529634
41,0.039544105529785156,0.43159628783257464,0.1723115867781031
42,0.03866696357727051,0.8604927633729467,-1.0825358979512676
43,0.03762984275817871,0.26791653823367134,0.6191264248991882
44,0.03778791427612305,0.8190016259131581,-0.9115669099042347
45,0.03836798667907715,0.9011427332114351,-1.2880902940699595
46,0.03861713409423828,0.18422847003639753,0.8993675080036582
47,0.03890705108642578,0.9962257867555682,-2.671628056656261
48,0.03741192817687988,0.9802305752317657,-2.0585345362490997
49,0.0387728214263916,0.40273876545822207,0.24626444548588705
50,0.037285804748535156,0.3721296702144653,0.32621810998901496
51,0.03971290588378906,0.512883058206275,-0.03229865276001334
52,0.03670001029968262,0.8820095587754385,-1.185092483970448
53,0.03893613815307617,0.610209301812147,-0.27986458835501554
54,0.03875613212585449,0.6911575830009169,-0.4991342165696812
55,0.04007411003112793,0.19068485721332595,0.8753753373701763
56,0.036376953125,0.06969273222345973,1.4780833709645786
57,0.03764200210571289,0.4552488097989249,0.11241089187550478
58,0.04594111442565918,0.3065598981577211,0.5056251874528442
59,0.03773903846740723,0.026605551262348204,1.9332037538042497
60,0.0382380485534668,0.7826604830700299,-0.7812099307940751
61,0.039137840270996094,0.42056906939858385,0.2004378771625602
62,0.03836798667907715,0.9246126942918508,-1.4368007705129011
63,0.03841209411621094,0.998742562355187,-3.021545875638678
64,0.038847923278808594,0.7850136625381834,-0.7892384125753987
65,0.03838372230529785,0.9093480131580316,-1.3367508616281485
66,0.04041600227355957,0.83357779859381,-0.9684004740599313
67,0.039705753326416016,0.0774137971430291,1.422684643429797
68,0.03877615928649902,0.3019992016123114,0.5186592214595225
69,0.03774905204772949,0.9328881253605519,-1.4976517678471717
70,0.039678096771240234,0.15007822446248476,1.0360979491191638
71,0.03829002380371094,0.8029752059201388,-0.8522964278616202
72,0.03912973403930664,0.5816051157450954,-0.20600146299671154
73,0.03827929496765137,0.2666186411862729,0.6230718879003118
74,0.03938102722167969,0.8976507359106389,-1.268278455202695
75,0.03777503967285156,0.06280006445326225,1.5316852299964587
76,0.04646182060241699,0.7049839044211903,-0.5387893816873417
77,0.03945207595825195,0.23036043925834437,0.7376603395525247
78,0.03771805763244629,0.7230521150450626,-0.5919325294341885
79,0.03938102722167969,0.3939949871193831,0.26892165253246364
80,0.03855085372924805,0.6372633613635732,-0.35115338777612165
81,0.03854537010192871,0.24233579808651096,0.6988086913756404
82,0.03747987747192383,0.28452994494909223,0.5694365923568857
83,0.03994321823120117,0.1472364213406676,1.0483598539414083
84,0.037919044494628906,0.6488593030465465,-0.38224264365331156
85,0.03752613067626953,0.62361231912035,-0.31498194589838535
86,0.03745889663696289,0.18861011171557696,0.8830297027078522
87,0.03911089897155762,0.03800679111586569,1.7742997480507146
88,0.03812408447265625,0.2874615701896296,0.5608157620977607
89,0.038146018981933594,0.27159958282564656,0.6079823717633595
90,0.0390779972076416,0.19544489501849194,0.8580048414909801
91,0.03692007064819336,0.6623973342514995,-0.4190147788960939
92,0.03910088539123535,0.1346032048130249,1.1048919531163581
93,0.03854799270629883,0.0004883644722061264,3.297145481841243
94,0.04723477363586426,0.9107577309584247,-1.345435808068342
95,0.043202877044677734,0.7379939105990696,-0.6371729751519625
96,0.03926992416381836,0.5557185373018747,-0.1401228520430036
97,0.03924679756164551,0.8675283840921528,-1.114783446314439
