p_value,stat,time
0.0,13.686531846926545,0.0501101016998291
0.0,17.25306642150307,0.05779004096984863
0.0,14.924017235229712,0.051482200622558594
0.0,17.2926702134118,0.06644487380981445
0.0,17.212005780674318,0.05052590370178223
0.0,16.603332700205975,0.059953927993774414
0.0,15.892456644075388,0.05058908462524414
0.0,16.88859874246118,0.06014108657836914
0.0,15.885489428234605,0.056329965591430664
0.0,16.539925090431453,0.050424814224243164
0.0,16.275119777420894,0.05594277381896973
0.0,15.094405272042707,0.05372309684753418
0.0,16.05907741200355,0.05399012565612793
0.0,17.32575150673764,0.0538637638092041
0.0,15.517958567915075,0.05481863021850586
0.0,15.789973282532916,0.05278801918029785
0.0,16.560176874290057,0.06634688377380371
0.0,16.86541446568392,0.054139137268066406
0.0,16.564605582934522,0.04114508628845215
0.0,15.21664863174306,0.05766105651855469
0.0,16.797433982048375,0.09572029113769531
0.0,15.651811347615334,0.04647994041442871
0.0,16.679896713969214,0.06615519523620605
0.0,17.013358328121544,0.04821300506591797
0.0,18.936292714118817,0.05706429481506348
0.0,15.456392411876358,0.060431718826293945
0.0,19.604174068953036,0.049082040786743164
0.0,17.042290700394172,0.0559689998626709
0.0,16.485511685576036,0.05082082748413086
0.0,17.138741604335205,0.06852912902832031
0.0,16.555111699489423,0.06232094764709473
0.0,17.643083778590963,0.0773472785949707
0.0,19.480181475001704,0.07552886009216309
0.0,15.966362338069262,0.07180905342102051
0.0,17.649277697776768,0.07625222206115723
0.0,17.284204791436636,0.0576786994934082
0.0,15.478743640341687,0.05061602592468262
0.0,14.981992153473415,0.05667710304260254
0.0,16.8627110995311,0.06068611145019531
0.0,16.160480071216217,0.04989504814147949
0.0,17.32753323337475,0.07201409339904785
0.0,15.506892892136769,0.0480499267578125
0.0,15.530571944495794,0.05271196365356445
0.0,15.20936317470121,0.04712390899658203
0.0,16.270149222413696,0.061335086822509766
0.0,16.4053210732658,0.05465292930603027
0.0,14.463189585753899,0.047290802001953125
0.0,18.472563055163143,0.0566561222076416
0.0,15.597827747884844,0.05032491683959961
0.0,18.130645301365988,0.05713915824890137
0.0,16.931619658103088,0.05102396011352539
0.0,16.923169207930886,0.05650186538696289
0.0,17.89956752172786,0.05766105651855469
0.0,16.03064049480975,0.09294724464416504
0.0,15.463663364197169,0.06119680404663086
0.0,17.074470102895884,0.0575869083404541
0.0,17.074676573823794,0.05908393859863281
0.0,17.686703187624158,0.05645298957824707
0.0,15.525453445628768,0.05286097526550293
0.0,15.877895968266428,0.06024026870727539
0.0,15.928235709765382,0.052718162536621094
0.0,17.501059325263064,0.0519108772277832
0.0,15.449671786344572,0.06553173065185547
0.0,17.302468827393977,0.052224159240722656
0.0,19.715395331310315,0.15027689933776855
0.0,17.11042706970409,0.056353092193603516
0.0,15.465698200785496,0.05462312698364258
0.0,14.039503712128132,0.05869102478027344
0.0,15.54374131818526,0.050527095794677734
0.0,14.550090004389851,0.06091594696044922
0.0,17.342987951858532,0.05083489418029785
0.0,17.02636296508734,0.0494840145111084
0.0,17.65384805598456,0.06349778175354004
0.0,16.810429380920795,0.05864381790161133
0.0,15.944921282449489,0.0641779899597168
0.0,16.747607578887756,0.07154178619384766
0.0,15.36447387162913,0.051979780197143555
0.0,16.344460551975185,0.06041693687438965
0.0,16.138786104841362,0.06679320335388184
0.0,15.9865914932226,0.055776119232177734
0.0,19.026196203216188,0.04708600044250488
0.0,16.426329524563144,0.05240797996520996
0.0,16.303608397971132,0.04877805709838867
0.0,15.518190652097369,0.06447005271911621
0.0,18.53678612416763,0.05457806587219238
0.0,15.360768512790234,0.05744194984436035
0.0,16.349323272816886,0.04925680160522461
0.0,16.926299056417623,0.04826998710632324
0.0,16.627321655666883,0.043913841247558594
0.0,14.77537925816486,0.055097103118896484
0.0,17.104534201770157,0.05556488037109375
0.0,16.946029939859326,0.058422088623046875
0.0,15.607876934884311,0.12071824073791504
0.0,16.290694783580083,0.05320382118225098
0.0,15.597840362833816,0.04400014877319336
0.0,17.19805971186306,0.05586695671081543
0.0,15.195158708783715,0.056990861892700195
0.0,17.455464767335084,0.05280280113220215
0.0,17.70631254968355,0.053421735763549805
0.0,13.82150036577125,0.05557990074157715
0.0,17.58318270637841,0.048078060150146484
0.0,17.394472123480156,0.05351400375366211
0.0,15.645304079203786,0.06001877784729004
0.0,15.358068661059523,0.053282976150512695
0.0,17.67383105135034,0.0632162094116211
0.0,16.93671397422218,0.05349898338317871
0.0,17.98448485626383,0.05766606330871582
0.0,17.936465403507192,0.06611299514770508
0.0,17.090436903445703,0.05534219741821289
0.0,17.073532165935024,0.05291390419006348
0.0,16.36205591229113,0.04319000244140625
0.0,15.154589344081893,0.050379037857055664
0.0,17.367819578314123,0.05529069900512695
0.0,16.227550666245364,0.06727433204650879
0.0,17.92955921184216,0.06399703025817871
0.0,15.712358393701333,0.051789045333862305
0.0,18.30815160535252,0.05093717575073242
0.0,15.795666270239336,0.048683881759643555
0.0,17.455455658045597,0.05753278732299805
0.0,14.427926423611055,0.05697894096374512
0.0,17.838574378508902,0.04827308654785156
0.0,16.085424758772945,0.05379891395568848
0.0,17.30745880407592,0.05770087242126465
0.0,17.25243368174467,0.04926800727844238
0.0,16.76009595329949,0.05140423774719238
0.0,17.419644337022195,0.04912996292114258
0.0,15.42103138503901,0.04948997497558594
0.0,15.6746183958148,0.056828975677490234
0.0,15.042983594153783,0.05326390266418457
0.0,16.8249613275496,0.04474806785583496
0.0,17.97716720796863,0.0545659065246582
0.0,16.929679975541603,0.05850791931152344
0.0,16.17113324082661,0.049646854400634766
0.0,15.767681539691349,0.0485692024230957
0.0,16.080305701589957,0.05088090896606445
0.0,14.865075568627237,0.06220889091491699
0.0,15.721897059770905,0.047943115234375
0.0,18.74374693948662,0.059790849685668945
0.0,14.39678167221029,0.04951620101928711
0.0,17.081563112445767,0.04512596130371094
0.0,17.41529095786201,0.055394887924194336
0.0,14.263891038653272,0.04952406883239746
0.0,16.7967194027776,0.06034207344055176
0.0,17.78557654840816,0.05262494087219238
0.0,17.571089457898704,0.05531597137451172
0.0,16.196501725280914,0.05923891067504883
0.0,17.128640616667912,0.04708504676818848
0.0,18.437334500831888,0.05795907974243164
0.0,16.673192215210435,0.05136418342590332
0.0,15.023269003922229,0.05661797523498535
0.0,17.10265163194579,0.051750898361206055
0.0,15.946111419812187,0.04636192321777344
0.0,15.444492522277935,0.06076693534851074
0.0,17.087732648308098,0.06610107421875
0.0,17.003801238314495,0.05242276191711426
0.0,16.52529813306464,0.04451608657836914
0.0,18.059945874774854,0.05867505073547363
0.0,18.06341758210628,0.05864286422729492
0.0,15.695428629713085,0.05057787895202637
0.0,17.413903150361755,0.05628800392150879
0.0,16.529415794907667,0.04866313934326172
0.0,17.160540070563243,0.05177807807922363
0.0,17.532783867311714,0.05850505828857422
0.0,16.5959962862199,0.05322527885437012
0.0,15.77388281836668,0.05816292762756348
0.0,16.846328391151875,0.049616098403930664
0.0,16.195851389005966,0.0619359016418457
0.0,14.155120915034118,0.048062801361083984
0.0,15.429740524390294,0.05434417724609375
0.0,15.03220789186207,0.055779218673706055
0.0,17.370129616792525,0.04722714424133301
0.0,18.198059735832008,0.04873800277709961
0.0,16.96459403735539,0.049887895584106445
0.0,15.86143122414224,0.05919504165649414
0.0,15.652096883697425,0.04288506507873535
0.0,16.80955402291341,0.05483579635620117
0.0,16.2319960345893,0.057196855545043945
0.0,16.19741438510807,0.05519819259643555
0.0,17.864193918209956,0.04621481895446777
0.0,16.586895481991473,0.054102182388305664
0.0,15.051011230129122,0.05260801315307617
