p_value,stat,time
0.07,0.0004411851335108935,0.10464072227478027
0.0,0.0015842359100168013,0.10447287559509277
0.01,0.0008309999862704393,0.10666704177856445
0.01,0.0011838791239533186,0.10960197448730469
0.01,0.0014701953329104636,0.11249303817749023
0.0,0.001753224180953722,0.11089301109313965
0.0,0.0010934580749595718,0.11029601097106934
0.01,0.0008927630565199601,0.1390538215637207
0.03,0.0007620104370685138,0.1217050552368164
0.0,0.0022168405376399233,0.10728287696838379
0.0,0.0019073628294699468,0.18558120727539062
0.0,0.0014400605132079969,0.11339282989501953
0.0,0.000984830384328908,0.13216614723205566
0.0,0.0013780732145983535,0.1109161376953125
0.07,0.0006104746238858594,0.11110711097717285
0.03,0.001154955408540173,0.12198209762573242
0.01,0.0008047984284364831,0.11931514739990234
0.0,0.0013126519368570275,0.10416793823242188
0.01,0.0016659985098642846,0.1194150447845459
0.14,0.0003783651246936359,0.12364006042480469
0.02,0.001089281991911259,0.111663818359375
0.02,0.0012854499570761554,0.11161994934082031
0.0,0.0020531661572847013,0.13099122047424316
0.04,0.0006713801295270133,0.10688304901123047
0.0,0.0016732804199371398,0.10514116287231445
0.09,0.0004765555260099613,0.10436201095581055
0.0,0.0016763246754837313,0.12067103385925293
0.0,0.0019034929605138487,0.11393308639526367
0.0,0.0012572226465544026,0.1038820743560791
0.0,0.0009082475217672831,0.1145479679107666
0.08,0.0004822441814138906,0.12193727493286133
0.0,0.0014352319247772777,0.11558294296264648
0.0,0.0014612490548610024,0.11950302124023438
0.0,0.0018830673201190792,0.11996912956237793
0.03,0.0005829876375184201,0.10875272750854492
0.0,0.0014369638991498165,0.1090080738067627
0.08,0.00047888424407532826,0.12072277069091797
0.01,0.0007539330542326722,0.11886119842529297
0.01,0.0008244051531376695,0.11432099342346191
0.13,0.00038350430327472457,0.10696101188659668
0.0,0.002942443947232011,0.10733819007873535
0.0,0.001089972076357304,0.1303269863128662
0.0,0.0017621287378486727,0.11885213851928711
0.0,0.0021081229512221328,0.13892579078674316
0.0,0.0015250659833929148,0.11151695251464844
0.0,0.0021390643633118905,0.11053085327148438
0.0,0.0014707508621674345,0.10910391807556152
0.0,0.0012560443497106888,0.10776805877685547
0.0,0.002524953637331441,0.1249229907989502
0.0,0.0014022117879457785,0.13741683959960938
0.0,0.0013309740396498584,0.12155699729919434
0.0,0.0011332594740129237,0.10992169380187988
0.0,0.0010031491163606104,0.11071205139160156
0.01,0.001016332417209255,0.11144208908081055
0.01,0.0006845439370808393,0.11642098426818848
0.01,0.001054912898654184,0.12967395782470703
0.0,0.001624080216289188,0.17672085762023926
0.01,0.0014292171819465585,0.11377692222595215
0.03,0.0009672772529109724,0.10376715660095215
0.0,0.0016668651037877041,0.1068570613861084
0.0,0.002276074198851348,0.10566997528076172
0.0,0.000987517400320062,0.11237883567810059
0.03,0.0011286613567005055,0.11086392402648926
0.0,0.0023948809314133165,0.11139822006225586
0.0,0.0013192469226029832,0.1089930534362793
0.0,0.001516847729995649,0.10709023475646973
0.0,0.002417344354625886,0.1090390682220459
0.09,0.00040001341064090784,0.10662603378295898
0.01,0.0012346680544519928,0.10922503471374512
0.03,0.0007632857717213004,0.10321402549743652
0.0,0.0015582421949777714,0.10773611068725586
0.02,0.0014198352194642189,0.10794806480407715
0.22,0.00022910444073104275,0.10867500305175781
0.0,0.0008099308456781251,0.10411906242370605
0.11,0.0004316838467734452,0.10675811767578125
0.0,0.001128293000567937,0.10793113708496094
0.0,0.0011853056801482686,0.11344575881958008
0.0,0.0017806772632931248,0.10655999183654785
0.0,0.0019558891416806418,0.10814523696899414
0.0,0.0020885592812729115,0.10605072975158691
0.0,0.0015594348631087218,0.10357904434204102
0.0,0.0015797331177542506,0.10470819473266602
0.0,0.0014128583565552744,0.11596894264221191
0.01,0.0016103710666439952,0.12644505500793457
0.0,0.0012461822303481002,0.12831735610961914
0.0,0.001666377264158296,0.10729002952575684
0.02,0.0005891832596611191,0.1084589958190918
0.0,0.000996985497248172,0.11129117012023926
0.01,0.001334512215719029,0.11065816879272461
0.0,0.0020233454567834194,0.10857510566711426
0.0,0.0019819777562798888,0.11537599563598633
0.02,0.000800317681747098,0.1088719367980957
0.01,0.0010737320225234076,0.11423707008361816
0.0,0.0012770320192486279,0.12830281257629395
0.0,0.0020840159701236913,0.11987566947937012
0.0,0.0010105971156408391,0.1110079288482666
0.0,0.0012859684389795734,0.11080813407897949
0.02,0.0008646709080278175,0.1068868637084961
0.0,0.0017442007194628656,0.10991525650024414
0.0,0.0015843478439265257,0.13781309127807617
