p_value,stat,time
2.1094237467877974e-15,7.846702222023615,0.08162903785705566
7.4040964470611925e-09,5.6637710844851785,0.09792423248291016
9.021228208894172e-12,6.72104546174266,0.09036898612976074
6.78733967340861e-06,4.350630245926859,0.09108400344848633
2.0966339775441156e-11,6.5970829300568,0.08360886573791504
2.1698376428958e-10,6.241293325748342,0.09040999412536621
2.0992474425440832e-10,6.246463680354073,0.09287095069885254
3.995967328807026e-06,4.465399861507864,0.09801983833312988
2.6031288236083583e-11,6.564915173443437,0.09175705909729004
1.5787371410169726e-13,7.287526240878748,0.09223413467407227
5.585643059191625e-11,6.450186137943737,0.08971691131591797
4.0532910361434915e-11,6.498609288298776,0.0835728645324707
2.2974562230437812e-07,5.042498963921011,0.1080927848815918
1.3175465385373286e-08,5.564099672686841,0.08599615097045898
1.1922328779778724e-06,4.717767664959588,0.07145309448242188
8.786656085946198e-06,4.293683273350734,0.08367323875427246
1.5713906624803542e-06,4.661260830445894,0.08240270614624023
5.5816087418669724e-08,5.306692641521324,0.21263718605041504
4.1888603696804694e-11,6.493657127656689,0.08039307594299316
0.00014706347407467124,3.620418448321626,0.09376978874206543
3.4638958368304884e-14,7.489388881382978,0.0897071361541748
0.0,8.318277835009173,0.08252286911010742
1.5808576669940066e-11,6.63883575700699,0.15758299827575684
2.3534242146738826e-05,4.069725886390705,0.0757288932800293
2.668274720618591e-06,4.551102682829024,0.0974128246307373
1.9136155993138004e-09,5.891492462336997,0.10380387306213379
7.154424911393065e-07,4.820653789016494,0.08988404273986816
5.273289471752207e-09,5.7216961690143675,0.0769968032836914
1.6285027215623415e-08,5.5270282434989895,0.07879281044006348
1.1470127654233941e-05,4.234164920142066,0.08775019645690918
7.475520202859798e-11,6.40587390398366,0.07359695434570312
1.6616708009564718e-12,6.963324798034993,0.08817100524902344
6.806275210102797e-09,5.678192460852184,0.09147906303405762
2.1056116409345904e-06,4.600675850985391,0.10506796836853027
3.82849307811739e-11,6.507189438219199,0.08101820945739746
1.2183920539143855e-11,6.6771227625095255,0.08673787117004395
1.4093188971386894e-07,5.135186892917264,0.1398329734802246
8.681875218741197e-10,6.020725033840016,0.0833430290222168
1.1102230246251565e-15,7.924359475520997,0.08929800987243652
1.5966753719176552e-07,5.111663025837838,0.17351293563842773
1.2116301295606036e-09,5.9665476351048445,0.15439391136169434
1.2030376694838196e-12,7.008662717828799,0.19912981986999512
3.991413866089033e-09,5.768820496373097,0.11928582191467285
0.0,8.345775368828274,0.11532068252563477
1.0823567253570587e-07,5.184606564373261,0.1695857048034668
1.8196555373606316e-13,7.2683309585567395,0.09736299514770508
