ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,context_dim
0.5126151690153111,0.72387356848987727265,0.4361383,0.39062472352393346,0.6543958380803704,0.6543945093825344,0.73243,0.446,0.04831855992082735,7.321252018742204393e-05,0.087788770251704,0.1168308470268803,0.006089330426498977,0.006089537795908565,5
0.6406248999670422,0.80885715383011935753,0.49673808,0.48592243086595704,0.7324093187727017,0.7324092577209419,0.73425,0.478,0.008765659356181349,0.0055662274026310925093,0.05641191394241631,0.06166658159202286,3.3881073805283833e-06,3.388332137911864e-06,5
0.6567544040112948,0.5235241877699262636,0.4425655,0.5115915201910131,0.7016269321291012,0.7016291472448104,0.73047,0.433,0.005433989091970001,0.042826569199564908097,0.08288900069631833,0.04790778892349308,0.0008319225642052713,0.0008317947876465247,5
0.5573231663755,0.54046540408457843796,0.43548334,0.4431386300314163,0.5280128654257369,0.5280149216584712,0.73185,0.439,0.030459615654993923,0.03662806355370918504,0.08783319926454757,0.08335425514913641,0.04154957743144625,0.041548739162497184,5
0.6812215011738652,1.0915012822984753171,0.46510494,0.5021518576997496,0.7125193167219663,0.7125201852409192,0.73374,0.448,0.002758192718950722,0.12799313511184942649,0.07216479677568556,0.05363306765408102,0.00045031739878661543,0.00045028053840970105,5
0.7797863815289975,0.80352639860277863537,0.4737791,0.5102288613352512,0.6654044431355003,0.6654044429937941,0.73336,0.474,0.002155408901876038,0.0049233234928840081956,0.06738223736264025,0.04978750504182734,0.004617957708764255,0.004617957728023703,5
0.6495152548894749,0.69305197582134825396,0.44469982,0.4141823156571132,0.5668725285596566,0.566875620854019,0.73061,0.427,0.006576357684541028,0.0014106051802041841454,0.08174462882249081,0.10012647941860159,0.02680995955367725,0.026808946914319856,5
0.632044945610368,1.3966550374559039138,0.44693726,0.4220702297238317,0.5646419451053236,0.5646429541813217,0.73131,0.422,0.009853551022976612,0.44268401886719804805,0.0808678535420847,0.09562923552045736,0.027778240522374865,0.027777904161925413,5
0.6476534452166777,1.3303418852048707333,0.4800035,0.4601558314052212,0.7826372954151796,0.7826372955777474,0.73414,0.446,0.007479924158288617,0.355456687921841874,0.06458535761046251,0.07506732464057218,0.002351987662587196,0.0023519876783553977,5
0.5986329922951735,1.2806307983305817988,0.50201225,0.5156439266221873,0.6893561072438713,0.6893571201976768,0.73117,0.457,0.017566058411349228,0.30190716890208035839,0.05251327309828803,0.04645148830565831,0.0017484016274210304,0.0017483169173635256,5
0.43948240550342565,0.55304513736678118097,0.46720678,0.4411159257387201,0.6499582798302952,0.6499397304701326,0.73484,0.432,0.08723610862680287,0.033049372079830913185,0.07162754251256194,0.08627383180064589,0.00720490641896808,0.007208055766244131,5
0.7023160049970729,0.88728940563198843705,0.43478307,0.4418408660405634,0.675245224238065,0.675251773951275,0.73202,0.439,0.0008823273191339173,0.024108588325310945089,0.0883497917951803,0.08420392978544866,0.0032233751628180035,0.00322263148871914,5
0.6960063244789924,0.8411276903086899459,0.4963697,0.5218279769220557,0.6769034879985979,0.6769071895098356,0.73088,0.467,0.001216173244344526,0.0121545532184008254345,0.054995085635600995,0.04370274835298133,0.0029134638478375023,0.0029130642722071933,5
0.6104609897280001,0.63377123207544139305,0.48937947,0.48674842068570134,0.5989931982146464,0.5989937902473813,0.73126,0.461,0.014592400882694739,0.0095040598714484537946,0.05850619293131131,0.059785912418772576,0.017494506854526033,0.01749435024232373,5
0.5741297805054865,0.588845153509627961,0.46364233,0.4557624389749899,0.6314244558616207,0.6314253227213924,0.73269,0.432,0.025141343206148296,0.020691339861838697195,0.07238664928258572,0.07668887405526066,0.010254710429642044,0.010254534864340536,5
0.7448589031783656,0.7730879200647746696,0.47114098,0.47676805735808786,0.650538372314609,0.650543688632334,0.73204,0.443,0.00016432427869631007,0.0016849317416441280271,0.06806829826099448,0.0651637647001757,0.0066425153153681,0.006641648766535566,5
0.7714947691601243,0.9727209747443453791,0.4396565,0.5309990198704596,0.6922936714917586,0.6923018872178739,0.73346,0.476,0.0014466436650639404,0.057245814035614267512,0.08632049893448837,0.04099044847501415,0.0016946666028484505,0.0016939902477862128,5
0.4967047383747523,0.76519360649961287724,0.42695236,0.4486477142021595,0.6074972818220635,0.607495750812667,0.73099,0.437,0.054889583814810766,0.0011698866975803589013,0.09243888528380201,0.07971716634954946,0.015250451442975248,0.015250829582343093,5
0.514130515754074,0.99091646472897565445,0.44677624,0.5286325741480761,0.6537731670964899,0.6537681200555503,0.73162,0.439,0.04730167575755893,0.06723465662094486872,0.08113596700474929,0.04120389505399033,0.006060129393107028,0.006060915210885018,5
