ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,context_dim
0.34230667075734533,1.8758620387337499036,0.44229212,0.394105256266126,0.5154192433136754,0.51541739449327,0.92085,0.372,0.33471238381117463,0.91204799412639336875,0.22901764065007116,0.2774600250512645,0.1643740984672457,0.16437559760797574,20
0.8611077870982045,0.9315003399962398234,0.3748659,0.38412527998690055,0.6285352410729347,0.6285352410868618,0.91995,0.36,0.003462406019180239,0.00013341035402873545725,0.2971166874658796,0.2871081305771164,0.08492256172051962,0.0849225617124025,20
0.6728801590904092,1.6452819927096575814,0.36145684,0.3994261374469676,0.5436345445097781,0.5436346245587251,0.92009,0.356,0.06111270544254517,0.52590342629020403464,0.3120710060769095,0.27109085776864306,0.1417187099683504,0.14171864969863118,20
0.8204173390224254,1.0210674030627127085,0.42219105,0.35553351287176954,0.6492195202978792,0.6492195202988764,0.92255,0.349,0.010431080438360182,0.009705678706221012794,0.2503590752135758,0.32150769667523865,0.07470955113419145,0.07470955113364632,20
0.5527125154462992,1.3036391577711057277,0.4041764,0.41349549026820376,0.5501737181506682,0.5501759548904672,0.92127,0.373,0.13583461942055144,0.1462061728145847006,0.26738577666898916,0.2578349527333661,0.13771245040239874,0.13771079031575598,20
0.6127021941266944,1.1487367152299106099,0.42841285,0.43510964247461853,0.5450615422537548,0.5450615636007974,0.92296,0.358,0.09625990610531782,0.050975125140008098468,0.24457687895259,0.23799797133764253,0.14280724436699066,0.14280722823296219,20
0.17260672581842257,0.87948485619776783917,0.39363965,0.3756649753338339,0.6444983087001256,0.644498308664751,0.92164,0.356,0.5610508458311743,0.0017770561489868759528,0.2787843654594093,0.29808872755922067,0.07680751705655489,0.07680751707616244,20
0.9123479928763019,1.2014989012239816191,0.3936798,0.36228193762467276,0.4740690636263331,0.4740707416878475,0.92084,0.326,7.21141849889398e-05,0.078769418836252727556,0.27789787894234286,0.31198710904447996,0.1996042695882031,0.19960277017279082,20
0.46183640030784906,1.1156829573552535795,0.44128624,0.4503989384647981,0.5885307204423779,0.5885304160164165,0.92173,0.37,0.2115021230378044,0.037617749666848838974,0.2308262103206104,0.22215296956790032,0.11102175989771847,0.11102196276683313,20
0.935857648697955,0.9949227321755443887,0.4140136,0.3724378659234115,0.5269953693271995,0.5269979377795062,0.92155,0.354,0.00020470881126409277,0.0053835578269041733587,0.25759320302057226,0.30152413579014536,0.15567335658535,0.15567132980244439,20
0.5764065998407802,0.8189721838663943654,0.46128222,0.47021866354544456,0.6170451863809707,0.6170452621952132,0.9223,0.401,0.11964224427370614,0.01067663758694021095,0.21253739028306537,0.20437753477053697,0.09318050123758831,0.09318045495226916,20
0.8504236626251668,0.7035874156708034066,0.39255267,0.3246186703466641,0.6705817572498839,0.6705817572511635,0.92079,0.355,0.004951421435548851,0.047176962639281755374,0.27903467277330224,0.35542025430062657,0.06260416474010103,0.06260416473946068,20
