ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,context_dim
0.7247396102506466,0.85940987607269647697,0.34551913,0.3375397444806847,0.5199788941573872,0.519979211374017,0.9089,0.343,0.03391504915263377,0.0024492723663398618256,0.31739800979567684,0.32645254158709736,0.15125962656984088,0.15125937982545656,15
0.8190173156087555,0.82882492407626495723,0.4346119,0.3699223130588185,0.5992099342932806,0.5992102872737093,0.9069,0.368,0.007723366215811104,0.0060957174804969933846,0.22305606192694488,0.2883450362727016,0.09467317653460532,0.09467295931758733,15
0.9576384984648314,1.3004300196261786571,0.3435207,0.357164710836153,0.570463195975266,0.57046840271119,0.90726,0.36,0.0025379931075710242,0.15458266433284978403,0.3178019973141883,0.30260482716025644,0.11343208720127508,0.11342858000434791,15
0.5986831644535079,0.9486694164875647539,0.33831146,0.41653851581626394,0.5885030591622272,0.588503352425075,0.90915,0.344,0.09638965597425259,0.0015617842795176025122,0.3258566346456457,0.24266607434970325,0.10281446066862217,0.10281427260103816,15
0.9407271072757174,0.8669429178418853743,0.45769808,0.36085776123061886,0.5661947847173746,0.5661975285706551,0.90704,0.37,0.001134821196605695,0.0016077759975945914422,0.20190816379820753,0.2983150379471332,0.11617546078105923,0.11617359033006378,15
0.8647612184758332,0.7053430336460154715,0.4161886,0.4213134638887131,0.6571574576096955,0.6571576446103148,0.9097,0.357,0.0020194940848767906,0.041761769697403541834,0.2435535042207035,0.2385214086547813,0.06377773571695874,0.06377764126577004,15
0.6886772927438605,1.255827610640537495,0.31532428,0.39784487220489384,0.549080941203721,0.5490814020902007,0.9081,0.335,0.04814632445961352,0.12091449120177717724,0.35138305815077414,0.26036029544120015,0.12889468457896608,0.12889435364511814,15
0.44223858992862697,0.7930198519040352334,0.37479317,0.38050428917465473,0.5682586714668203,0.5682575204900256,0.90806,0.362,0.21698958608088226,0.01323423567394151068,0.28437350997036126,0.2783150280244353,0.11546494287291391,0.11546572508112653,15
0.8509446612712802,0.90187952795601200595,0.39712918,0.40204993364985614,0.6770914889510503,0.6770914890199359,0.90768,0.363,0.0032188986606625763,3.3645475933086520855e-05,0.2606621417967,0.2556617639972509,0.05317106142777161,0.05317106139600317,15
0.8745142873956664,0.7651725104724541593,0.37078717,0.4023928458449138,0.6039912571366839,0.6040000106385992,0.90632,0.365,0.0010116033542694669,0.019922613799928653305,0.2867954082487993,0.2539425766948441,0.09140266876131312,0.0913973759674775,15
0.9425142361740027,0.945824000191335168,0.38606483,0.40378399840209594,0.6062173132140692,0.6062174518853595,0.90716,0.339,0.00124992201544716,0.0014949049107955704983,0.2715401788630754,0.25338739898469315,0.0905665007299348,0.09056641726573271,15
0.8792290386516973,1.583501184435470055,0.31340563,0.3947306502610058,0.5932772859618135,0.5932805153999523,0.90733,0.331,0.0007896640286987991,0.45720747066086658839,0.3527461537487584,0.26275809335283973,0.09862910719475092,0.09862707877755558,15
0.862244668560681,0.87889543453947061025,0.29455987,0.30955660035665905,0.5484960886450121,0.5484968924994627,0.90797,0.345,0.002090805935235575,0.00084533035671861486444,0.37627199226085534,0.3580985968727009,0.12922149294485374,0.12922091501609292,15
0.7658247957324803,1.2609545861968978198,0.3278645,0.3510424949044826,0.566721626834119,0.5667227768466198,0.90783,0.334,0.020165478039060002,0.124696973376730274596,0.33635998362609454,0.3100123258304909,0.11635492224387396,0.11635413768740996,15
0.8063463602176252,1.7055431520587063243,0.29804808,0.30504422633512884,0.5748572124144153,0.5748595158627063,0.90871,0.336,0.010478314749495793,0.6349430722198131649,0.3729079817425261,0.3644123662944075,0.11145768377866552,0.11145614575870538,15
0.7475230080437104,1.6889628770425300086,0.3672871,0.3786609443179136,0.5417712022073897,0.541772463025774,0.90868,0.361,0.0259715760563996,0.60884136820576806315,0.29310627286185575,0.2809201993861307,0.1346220658976186,0.13462114068849307,15
0.47777628030137975,1.6014546312212689649,0.36818102,0.36175727956904924,0.5918751946498383,0.5918759173216267,0.90959,0.346,0.18646308851995858,0.4786766679349423459,0.2931236836014263,0.3001206895747763,0.10094269753869115,0.10094223833216023,15
0.7495751777796291,0.7380691282579006085,0.34322906,0.3649723546886348,0.5726424258180043,0.5726424258064147,0.90988,0.328,0.02569763602710472,0.029518975648780140103,0.3210932930107876,0.29692434191877665,0.11372918144015708,0.11372918144797399,15
0.8776587535458094,0.9151364514708916209,0.34285614,0.4264301359398783,0.5918990809457639,0.5919005254679643,0.90871,0.376,0.0009641799063588881,4.1299278507724781898e-05,0.3201905920712747,0.2325938672778495,0.10036915843198972,0.10036824315326456,15
0.7961280824515838,0.98932455114317152667,0.42259797,0.37957455368606463,0.6573632233994582,0.6573632234560001,0.90704,0.35,0.012301453454266654,0.0067707473568332232627,0.23468407603294691,0.278219797055159,0.062338492773636844,0.06233849274540245,15
0.9353439983729952,0.6580183086404969295,0.37419116,0.36113577318967305,0.5452506710517635,0.5452550256716265,0.9089,0.339,0.0006992850499509706,0.062941623059404955276,0.28591353825871424,0.30004564817311535,0.13224083444450274,0.13223766735428344,15
0.8680341906699286,0.8877205885006331787,0.40901086,0.3801692053950589,0.5932328591361856,0.5932340784164237,0.90906,0.351,0.0016831170311873722,0.00045537048313930907637,0.2500491450713269,0.2797254726178459,0.09974678290621164,0.09974601274411525,15
0.7110776168773114,1.1102552575389570411,0.35036284,0.3901075732427081,0.647079867392826,0.6470798673331363,0.90968,0.351,0.039442906582011196,0.040230433936818972562,0.3128356884744399,0.26995550664646145,0.0689588296453054,0.06895882967665445,15
0.7794225582539697,1.0476863999963057505,0.33142078,0.3814931995913189,0.5700745292614932,0.5700759916596296,0.90876,0.353,0.016728173837407795,0.019300544615933529213,0.33332057584137714,0.278010278813208,0.11470784808936399,0.11470685750550007,15
0.5104254081584788,1.22403449207199988,0.30712944,0.3533455901755689,0.5691561081465347,0.5691561081136718,0.9052,0.351,0.15584697836363964,0.10165543333481016908,0.3576883915189374,0.3045432896426712,0.11292549725202347,0.11292549727411025,15
0.8551743032236327,1.3523063601715352711,0.32824165,0.40218158142334265,0.693275871032466,0.6932758710844201,0.90889,0.335,0.0028853760801706286,0.19661806846777263313,0.33715251066633595,0.2567534214564569,0.04648945261042837,0.04648945258802429,15
0.4687675514305132,1.2150737907713473618,0.35018975,0.3662105323800497,0.5374820115567909,0.537482226072578,0.90913,0.349,0.1939190861101139,0.093601603111542031055,0.31241420818304894,0.2947615483207302,0.1381222273138837,0.13812206786520817,15
0.960812740170733,2.0041274892231029092,0.40036896,0.4070586412994601,0.6025926522983801,0.602600224414797,0.9083,0.364,0.0027575878802389197,1.2008378861370094803,0.25799394270429377,0.2512428996719633,0.09345698243875912,0.09345235279284347,15
0.1585776878631718,1.1209689695147255772,0.3660174,0.3610338735193715,0.5640855970089477,0.5640842591554829,0.9079,0.344,0.5614839274660822,0.045398385770067002654,0.293636750862285,0.29906256029192674,0.11820834370409376,0.11820926365246419,15
0.7823122460821471,1.1607212870654166625,0.40072888,0.33134236448900023,0.6252364810056779,0.6252376566795933,0.90705,0.363,0.01555950725247083,0.06434912188142499767,0.25636107518177204,0.3314392815856662,0.07941885948796318,0.07941819684773879,15
