ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,context_dim
0.6263538251924792,1.3177941829778951899,0.33026662,0.3810418246711331,0.507791868133861,0.5077918681391189,0.90049,0.326,0.07515064233809962,0.17414278113084857846,0.32515469775095307,0.26982640685248926,0.1542118227711555,0.15421182276702597,25
0.9640861731337284,1.0778694816046161531,0.35125384,0.3652840247271552,0.5616479870361667,0.5616479871980219,0.90028,0.327,0.004071227729971321,0.031538023976596316067,0.3014297272774447,0.2862206935581424,0.11467164020393775,0.11467164009431904,25
0.8033423093258961,1.0838574163954062257,0.29486716,0.3525157154355421,0.4421501964123071,0.4421525748863371,0.90041,0.341,0.009422136572803521,0.033652954582149528784,0.36668213357483,0.30018814705839914,0.21000204758423094,0.20999986767180442,25
0.6140889242315498,0.5650203332924411681,0.3221927,0.3043174920580443,0.41559244984931126,0.4155927776140238,0.90254,0.294,0.0832040231119762,0.113919525414381606065,0.33680299010632503,0.35787016900836316,0.23711791659775752,0.23711759738941737,25
0.9647369644227882,1.0489911139459908718,0.3544873,0.43783080362696536,0.5215164307401503,0.5215187874473368,0.90031,0.338,0.004150833744735212,0.022106073644220708418,0.29792241992357316,0.213887007077848,0.1434845681126166,0.1434827827071169,25
0.8416805646010893,1.1493223604857507603,0.35982928,0.37938381336641913,0.5008611592322099,0.5008624967420553,0.90179,0.35,0.0036131442239758153,0.06127226948764769726,0.2937214254912983,0.2729082238330397,0.160743935359404,0.16074286286864925,25
0.9816134345776755,0.7682775590196225801,0.26961255,0.352835773673326,0.4930254946364998,0.49302976605159426,0.89931,0.329,0.006773855343281697,0.017169500589276104341,0.39651887761025084,0.2986340800393369,0.16506709929846405,0.16506362849717135,25
0.9556536508260484,1.0965836215240438722,0.35251662,0.3716437682775977,0.4536659838507005,0.45366870592411557,0.90053,0.338,0.0030386168803920965,0.038437022512693042042,0.300318663178027,0.27972064610552266,0.19968744892908144,0.1996850161431741,25
0.09911866329737094,1.5437053784766727738,0.35685027,0.37454728003732074,0.5781838473629248,0.5781838472434095,0.90209,0.334,0.6447629675660068,0.41167029389776421677,0.2972863670344734,0.2783013213856218,0.10491519571615221,0.10491519579357568,25
0.40936879946778365,1.2775017334148823789,0.31776989,0.3789418137008056,0.45864908338836624,0.45865061301932847,0.90172,0.337,0.24240970466551467,0.14121191116829370782,0.3409977367347353,0.27329703207027517,0.1963118371470733,0.19631048167942802,25
