,times,p_values,stat_values
0,0.012550115585327148,0.12435948147481901,1.153466492940021
1,0.00960087776184082,0.5064935419214726,-0.016277614575753878
2,0.009388923645019531,0.7883609729282473,-0.800747126379422
3,0.009992122650146484,0.9680903888584458,-1.853440672140363
4,0.009343862533569336,0.6341616951133201,-0.34289612136885383
5,0.009814977645874023,0.8588685025638212,-1.0752495986465733
6,0.008902788162231445,0.5810273314249017,-0.2045223387076231
7,0.00941014289855957,0.1383627920934356,1.0877044917037926
8,0.009347915649414062,0.11398857041724719,1.2055860495791724
9,0.009341001510620117,0.1332755826598081,1.111039922969242
10,0.009524822235107422,0.6274210726500962,-0.3250306763908808
11,0.008906841278076172,0.2957283964391325,0.5367261460147157
12,0.008892297744750977,0.4178696124999468,0.2073465465811338
13,0.009084224700927734,0.4142821096424846,0.21654337428542056
14,0.008894920349121094,0.41874420257756473,0.20510715658571024
15,0.008965253829956055,0.5379894397352276,-0.09536977771022248
16,0.009198188781738281,0.8170960766100454,-0.9043537637521087
17,0.009192943572998047,0.0080992635727416,2.40441151585708
18,0.009247064590454102,0.4234827212351141,0.19299173302967787
19,0.009287834167480469,0.6478202383137364,-0.37944219314636435
20,0.009519100189208984,0.9910041752831975,-2.365789938459604
21,0.009383201599121094,0.4191314015691262,0.20411606169851926
22,0.009388923645019531,0.062482956546327184,1.5342591418389042
23,0.00932002067565918,0.39832424577259773,0.2576869848613935
24,0.009374856948852539,0.07037917741510824,1.4729728570707257
25,0.00939798355102539,0.4545093245114501,0.11427645169256409
26,0.009555816650390625,0.9773326974619245,-2.0015364936047173
27,0.009436368942260742,0.22184262061151994,0.7659849768615439
28,0.009300947189331055,0.9310181044153321,-1.4834164814764412
29,0.009518861770629883,0.4528853768740785,0.11837472214101313
30,0.009092092514038086,0.4636209348790241,0.09131554086178453
31,0.009354829788208008,0.7846887070842234,-0.7881267224663927
32,0.0091400146484375,0.10070405432301155,1.2775500886956417
33,0.010114192962646484,0.8005435738850968,-0.843564422260491
34,0.009000778198242188,0.4563411208914987,0.10965594330285366
35,0.009320974349975586,0.6084022178460959,-0.27515707417471863
36,0.009195804595947266,0.7111090094732465,-0.5566274703155745
37,0.009562969207763672,0.25736700382418043,0.651484146480426
38,0.009691715240478516,0.24511006604505536,0.6899587440201371
39,0.009057998657226562,0.8913601085182407,-1.2337937124232512
40,0.009005069732666016,0.9680007514871933,-1.8521903289596855
41,0.009017229080200195,0.08411501394528176,1.3779133978336502
42,0.009288311004638672,0.3636433896153921,0.3487369797728304
43,0.009593009948730469,0.8826182508848982,-1.1881774694447107
44,0.00927591323852539,0.6539806614572096,-0.3960899431726982
45,0.009443998336791992,0.6339026791825182,-0.34220763259449555
46,0.009118080139160156,0.06467278192618675,1.5166876499933115
47,0.009430170059204102,0.6039519385839388,-0.2635896653497234
48,0.009269952774047852,0.42714071257498,0.18365842617598335
49,0.009099006652832031,0.607946208735392,-0.27397012216828753
50,0.009546995162963867,0.6403703494443572,-0.35944889677221725
51,0.009351015090942383,0.44714937139381683,0.13286677602061397
52,0.009341955184936523,0.24614657470230217,0.6866661234309988
53,0.00943613052368164,0.3835421379950523,0.2961909287866506
54,0.009324073791503906,0.803472004767824,-0.854088436553564
55,0.00965571403503418,0.6373689651855029,-0.35143494533394315
56,0.009408950805664062,0.8418887344478898,-1.002250690633632
57,0.009283065795898438,0.6122044391155421,-0.2850692058820715
58,0.009705066680908203,0.9294926281415954,-1.4720227149694463
59,0.009279966354370117,0.7977554375854157,-0.8336306919872465
60,0.009588956832885742,0.43328542786793567,0.16801579165883584
61,0.009393930435180664,0.8487640121404203,-1.0311468177143446
62,0.009316205978393555,0.8455288505971202,-1.017443917412633
