ips_estimator,slate_estimator,Direct,doubly robust estimator,cmebis,dr_bis,actual_value,null_reward,ips_estimator_square_error,slate_estimator_square_error,Direct_square_error,doubly robust estimator_square_error,cmebis_square_error,dr_bis_square_error,num_items
0.37753191524572177,0.17501048469213512093,0.3634663,0.33035114493779383,0.39011462379384354,0.3901146229999206,0.8491,0.45,0.2223764585588181,0.45439667464799216035,0.23584009774392975,0.26910037462834974,0.21066757557110694,0.21066757629990499,40
0.9324661191736153,0.9568715167687170675,0.33482167,0.3285642567071409,0.41505807414716117,0.4150580749068879,0.84859,0.41,0.0070352033676265285,0.0117248868737339657226,0.26395789562915506,0.2704267736872905,0.1879499307336713,0.18794993007493974,40
0.53561881122479,0.5716476751641288434,0.32594186,0.29246031877545187,0.4229593022886228,0.4229593022886239,0.84825,0.4,0.09773826019500093,0.07650884610460874369,0.2728057924042956,0.3089021697556848,0.18087217755983,0.18087217755982907,40
0.7860100146911605,2.277520721066323972,0.27102745,0.3786111890794943,0.3839314978307934,0.3839314978308017,0.84736,0.34,0.003763820697394823,2.045359688080947702,0.3321592130385896,0.21972544773938799,0.21476597662279434,0.21476597662278663,40
0.9124166721291661,-0.5518144057553255877,0.53107077,0.3166959167462753,0.4683740946963163,0.4683740974707921,0.84803,0.45,0.004145643547868742,1.9595643603244803366,0.10046315422187403,0.282315908027076,0.1441386064319596,0.14413860432526737,40
0.8158959934038612,1.8361980712981542663,0.25079286,0.29580387392917545,0.41241661915965516,0.41241661915965855,0.84786,0.38,0.0010216977176780008,0.97681214317735542974,0.3564891684917934,0.3047659663323261,0.18961093791766956,0.1896109379176666,40
0.9276734964954622,0.4736374077143776229,0.5282547,0.5316168250775841,0.5225597899413628,0.5225597899413628,0.84858,0.47,0.006255781187877684,0.14058194750986247046,0.10260830564493104,0.100465654256898,0.10628917736667795,0.10628917736667795,40
0.8815926978327158,1.0668880837268999162,0.4881194,0.37668872186963076,0.45909501810714687,0.4590950181071492,0.84845,0.47,0.0010984384196306997,0.047715196422280149735,0.12983814591787932,0.22255870354319965,0.15159730192478402,0.1515973019247822,40
0.36778085623434204,0.41696263205270506225,0.29345924,0.233485545401053,0.2523086638475755,0.2523086638890827,0.84951,0.29,0.23206296795319395,0.18709722551813257052,0.3091924514534159,0.37948612866393006,0.3566494359022411,0.35664943585266484,40
0.6541822431871652,0.47570209212391334486,0.19922917,0.21722357028338862,0.3549273660348882,0.3549273660348912,0.84583,0.31,0.036728862691391445,0.13699466818872887974,0.4180926386437182,0.39514604348106513,0.2409853960338845,0.24098539603388153,40
